chunk_id,source_id,chunk_type,content_length,content_sha256
NATIONAL_ECONOMIC_CLASSIFICATION_C054,NATIONAL_ECONOMIC_CLASSIFICATION,child,890,
NATIONAL_ECONOMIC_CLASSIFICATION_C055,NATIONAL_ECONOMIC_CLASSIFICATION,child,871,
NATIONAL_ECONOMIC_CLASSIFICATION_C056,NATIONAL_ECONOMIC_CLASSIFICATION,child,872,
NATIONAL_ECONOMIC_CLASSIFICATION_C057,NATIONAL_ECONOMIC_CLASSIFICATION,child,885,
NATIONAL_ECONOMIC_CLASSIFICATION_C058,NATIONAL_ECONOMIC_CLASSIFICATION,child,873,
NATIONAL_ECONOMIC_CLASSIFICATION_C059,NATIONAL_ECONOMIC_CLASSIFICATION,child,898,
NATIONAL_ECONOMIC_CLASSIFICATION_C060,NATIONAL_ECONOMIC_CLASSIFICATION,child,877,
NATIONAL_ECONOMIC_CLASSIFICATION_C061,NATIONAL_ECONOMIC_CLASSIFICATION,child,872,
NATIONAL_ECONOMIC_CLASSIFICATION_C062,NATIONAL_ECONOMIC_CLASSIFICATION,child,891,
NATIONAL_ECONOMIC_CLASSIFICATION_C063,NATIONAL_ECONOMIC_CLASSIFICATION,child,881,
NATIONAL_ECONOMIC_CLASSIFICATION_C064,NATIONAL_ECONOMIC_CLASSIFICATION,child,882,
NATIONAL_ECONOMIC_CLASSIFICATION_C065,NATIONAL_ECONOMIC_CLASSIFICATION,child,868,
NATIONAL_ECONOMIC_CLASSIFICATION_C066,NATIONAL_ECONOMIC_CLASSIFICATION,child,900,
NATIONAL_ECONOMIC_CLASSIFICATION_C067,NATIONAL_ECONOMIC_CLASSIFICATION,child,878,
NATIONAL_ECONOMIC_CLASSIFICATION_C068,NATIONAL_ECONOMIC_CLASSIFICATION,child,886,
NATIONAL_ECONOMIC_CLASSIFICATION_C069,NATIONAL_ECONOMIC_CLASSIFICATION,child,851,
NATIONAL_ECONOMIC_CLASSIFICATION_C070,NATIONAL_ECONOMIC_CLASSIFICATION,child,879,
NATIONAL_ECONOMIC_CLASSIFICATION_C071,NATIONAL_ECONOMIC_CLASSIFICATION,child,900,
NATIONAL_ECONOMIC_CLASSIFICATION_C072,NATIONAL_ECONOMIC_CLASSIFICATION,child,899,
