chunk_id,source_id,chunk_type,content_length,content_sha256
DB44_815_2010_P001,DB44_815_2010,parent,25,55ef82c73564c3061277c2a4e99d841834ab1f1140b27917aedf5de52e17dedc
DB44_815_2010_P002,DB44_815_2010,parent,31,31e57c1f62167b89a44123421ff27b137416bd5111bc17c24f6d7a92bae17005
DB44_815_2010_P003,DB44_815_2010,parent,18,2a2218a5ccfe5a2f385a5330a8f55fb604815d561b5c8009daf268e3fdf9029e
DB44_815_2010_P004,DB44_815_2010,parent,134,1c0e1bc39c8e835d1f2bdbe991d5a5c9c1107acfc183c197581833206479d3ce
DB44_815_2010_P005,DB44_815_2010,parent,455,ae2ef5be522c2d8cdf52895cab36a8b4ca84a4f52b03844d102075f3f2a3785c
DB44_815_2010_P006,DB44_815_2010,parent,453,21317e19db5fdeb03d2620a7502b19fd3d1eba780ff04473cb63048ef55e37ed
DB44_815_2010_P007,DB44_815_2010,parent,140,04598de62f158fc81e10cd81a107ac47c2829b20fc588be1244782007636f03d
DB44_815_2010_P008,DB44_815_2010,parent,18,2a2218a5ccfe5a2f385a5330a8f55fb604815d561b5c8009daf268e3fdf9029e
DB44_815_2010_P009,DB44_815_2010,parent,267,9e18dd747a4d9fef509b707d0d97ecb4e18967d2671c5c8e5bef09ed9cc7faea
DB44_815_2010_P010,DB44_815_2010,parent,200,202a73ece3c56af4038b3e30e071e1e2fe82c7aab6b56654c7e8acbe1561006a
DB44_815_2010_P011,DB44_815_2010,parent,26,350810645d26e321dc2a941e9cf93a3030a19fabaaf0317724194696c4293b80
DB44_815_2010_P012,DB44_815_2010,parent,6,4f0fd64e16f715b6f7716bfa6cc4693b13fd7bf27005aa0873cc53130e10c2ad
DB44_815_2010_P013,DB44_815_2010,parent,93,030312f4f719a544d6a0206e55e994e5732bd365fe8798f6026458e2b7f40b6b
DB44_815_2010_P014,DB44_815_2010,parent,107,865a3dbaecd273452764dc2f304b4cc4ef9c63695981ccecb55ee86e7590f999
DB44_815_2010_P015,DB44_815_2010,parent,6,1caa692a510fc533704c39bf762598012aa112c4ce54a4ec4059d67b0af51e49
DB44_815_2010_P016,DB44_815_2010,parent,84,dd9cfb5e91c7d7bef9945f21529e54f07d1145b2baf64321cc1b736f7aa4ae59
DB44_815_2010_P017,DB44_815_2010,parent,6,5bc9bdf3de71d3e313bbf21be0bf3b67676680991641ece4da20fff217afb763
DB44_815_2010_P018,DB44_815_2010,parent,36,daf5f158ea47b8780fbe7b78c3c2352e4ecbe9c473134527e75c7edd187511f0
DB44_815_2010_P019,DB44_815_2010,parent,16,53a9eb68998a5b12a364b5c86137d60871fd4620c75cc4b45a00aaee5fba5b32
DB44_815_2010_P020,DB44_815_2010,parent,6,35a556347dd9537233656b7d27719303dd396878982d9a4ac7ddf9088e8f6e18
DB44_815_2010_P021,DB44_815_2010,parent,93,3329cea26e64ac793d43e3c8d6f933f58c3d1515ab0094455a9abc433a2a8d01
DB44_815_2010_P022,DB44_815_2010,parent,6,8aca96bd4c1f283888ff54abe73f0a491a9df9c72665509432aaa957189e58a3
DB44_815_2010_P023,DB44_815_2010,parent,69,3bcea43bbc803692143b06432690f51d8b2147c36fe57bf1c6d32e54b3cb05b6
DB44_815_2010_P024,DB44_815_2010,parent,6,cfcf0c48277481e677b95672e5d339405ba8a2ba2e773dca5cb3f520d27c17d2
DB44_815_2010_P025,DB44_815_2010,parent,78,bac978a10f678be0bdbb8fe21cdda9c65936ec518146f76920f446a4184e309d
DB44_815_2010_P026,DB44_815_2010,parent,6,a169c0388dab2f4eaacc78887e11f2dcaea6f153b7123ce1d878031c241bf7cc
DB44_815_2010_P027,DB44_815_2010,parent,77,c69f77f1719b8bd763ecf9fd8991f1c2e0e7b47ecc6a19012369e0d7cf18674f
DB44_815_2010_P028,DB44_815_2010,parent,6,71c167b9a45cf327b774d07a940d71fc421f1d9b0988a9cb3f8089103bc920fe
DB44_815_2010_P029,DB44_815_2010,parent,80,ddd72c2e96e34a9605742244255a4f476a49ca1df8223fdc1062ab968921cca2
DB44_815_2010_P030,DB44_815_2010,parent,7,277a88d548a4c0288ef8746416ab293dad6bc004a6bcff88c556fd95ef581464
DB44_815_2010_P031,DB44_815_2010,parent,94,41342726c0491ac3722a97881e8297cad9e5a9ec7223770b828eb74537ee9dd2
DB44_815_2010_P032,DB44_815_2010,parent,7,9c6f425222adecc9e133efaeeb2b9e7b66a662d60f277a1e2fbf1d0071e25f2a
DB44_815_2010_P033,DB44_815_2010,parent,145,b091a4675a5e64cd87deb54f6273a964412d1079f8378d2b31790ea2c0469cbc
DB44_815_2010_P034,DB44_815_2010,parent,7,70514b0a34ddc72916f04db3cc13fc84255536b6107c256a20539be075a40b86
DB44_815_2010_P035,DB44_815_2010,parent,101,8e64b78ed276213160fbba9801204a4d4156146d5323f0cdd4e5bf5ce70de9ff
DB44_815_2010_P036,DB44_815_2010,parent,7,d189287c442ff7be4b076f8c722c36cec6db3f68d5ce7bf682e4bcce178bcdcf
DB44_815_2010_P037,DB44_815_2010,parent,48,577b373045d10f7301e6c842b6c885c0a0713091959228cf898cdfa1708df52d
DB44_815_2010_P038,DB44_815_2010,parent,131,f8a9bde69d97b3ced6471decc6feb66c7cfd0049a1c455eabd7248605fd3286d
DB44_815_2010_P039,DB44_815_2010,parent,7,02627f0b197b0167a0febc188e30930c9e511970fee87e5c84097c0fd78fda93
DB44_815_2010_P040,DB44_815_2010,parent,87,7112b588bc8361ea45496e7de2ede831e7f0be8f5e323b25de57a643e5e1f712
DB44_815_2010_P041,DB44_815_2010,parent,9,d7b83c56c8c4b18cee4843f195698968d5dd65e2b12917c704d8b965a5dcbee0
DB44_815_2010_P042,DB44_815_2010,parent,281,8aed07268450b8241753e77770272dc664f2500f6ddff528b3234dc277e16815
DB44_815_2010_P043,DB44_815_2010,parent,857,f8a064b2afb4a1f332ad981c277ee90804352cfd404b4a40cb04ed5241036273
DB44_815_2010_P044,DB44_815_2010,parent,1934,e83a0a2719a0917c3f36df51f7073bdcda80d0018bcecd8e4dad1c7e2654f344
DB44_815_2010_P045,DB44_815_2010,parent,371,e2559f17345f9ef79e8ea6ff04bdac43e3c767bb920a8318a75676f6a80b2d01
DB44_815_2010_P046,DB44_815_2010,parent,59,4b18e3293e355287e06fbaf01ae898489771d19161d63f1d5d41198ee6820c26
DB44_815_2010_P047,DB44_815_2010,parent,348,a8a4df76d8e341a1e3fd99802e35e1ac34b1a9ba98e906f3f1ae4bf7cbe388bc
DB44_815_2010_P048,DB44_815_2010,parent,7,a2a12bcef8203c415192ceeee1365dc15e63d896b2f8a405cea0a1369ba3c966
DB44_815_2010_P049,DB44_815_2010,parent,100,1680bc80f4331bf69b83556cd4cb7104db77546daf4349e88b7a626b13bb49b9
DB44_815_2010_P050,DB44_815_2010,parent,925,83711c6db40d7d03d8760fa9526a0329d2a834360c78f57450b39596c9ec2579
DB44_815_2010_P051,DB44_815_2010,parent,109,220ce67881542f68170b15a81c9057b2bad7c9b955049917cefb38685e3dce58
