chunk_id,source_id,chunk_type,content_length,content_sha256
GB_3838_2002_P001,GB_3838_2002,parent,59,940d2c82597610f11b1deefe7020c4f360ed2b53afe5dce2cc833242286c6f3f
GB_3838_2002_P002,GB_3838_2002,parent,64,aa87e29fe09cb2d8746bf011703d8df9ec77bd1329bea0a8881a8b5c4f01e661
GB_3838_2002_P003,GB_3838_2002,parent,24,8e743a0771e17978ab33807a4ea5e7dfc5b19599aebb195629b42327c906682f
GB_3838_2002_P004,GB_3838_2002,parent,227,a15cce27655cd166b5098e0aead846ffb095e98c69a0bb61a93f0ea82932108e
GB_3838_2002_P005,GB_3838_2002,parent,1039,2d47084de60f45ff88df0be042c789aedbb54dcf55fa5955c6b7e9cb4a879a5e
GB_3838_2002_P006,GB_3838_2002,parent,11,cf4f225eeaef49bdceb8c66a0f2dbdf1c39c3e76ab5a451d697283b1616f1da4
GB_3838_2002_P007,GB_3838_2002,parent,152,4cfcce54f668d2ca09e0a5dc1ce6883e9b7a9dd65353030ea5eae5a1e9a05a12
GB_3838_2002_P008,GB_3838_2002,parent,114,4a93aa392a02fdb7fa7e031f4e289a7b7d85ceed67f42245d327196fd9947cc1
GB_3838_2002_P009,GB_3838_2002,parent,379,3ab68b94adbefc5cfb48b1ebf1da5b555c4c3ba70c4ca6ed96e936fd8bb3a3e1
GB_3838_2002_P010,GB_3838_2002,parent,96,ec933ebdd9ef99cb9ff7fd7ccaaf8a12db44c8ff71e9b8e09203bf12a7ae652f
GB_3838_2002_P011,GB_3838_2002,parent,202,4617eea0b49bac48d37c96bb4b6c84783f7e1003799d1f3ff147398a445d71cd
GB_3838_2002_P012,GB_3838_2002,parent,213,85d565823db103bbbe2296e97dc2d4ef6240cdcc99bc8dcc0e5528b775d8007b
GB_3838_2002_P013,GB_3838_2002,parent,3303,97ad8542008896e7c3e4bf04b333b406077a1944ca4e77e9f3019928ec89a580
GB_3838_2002_P014,GB_3838_2002,parent,3962,26c4e43cdeaed21e4f5c4a642899d6e8df22571d45e2c2461650fdd97a118ac4
GB_3838_2002_P015,GB_3838_2002,parent,3245,dc8d6d7afefc8e99d8da9c449b8e0938b6e1012812a7956009100ef103cc3681
GB_3838_2002_P016,GB_3838_2002,parent,3446,5a16f05a0549ea34223424cf43fe3ae0bdabff8d87fc0f2929025208616a1433
GB_3838_2002_P017,GB_3838_2002,parent,3013,b19b214da49bf8ea5d8972a185afca766b8c74b7588e469b7966c07f5e699549
GB_3838_2002_P018,GB_3838_2002,parent,3817,7eb91878d99b067e4e2a485c65c831c99e8a63e7023afdc63c3a16a0860d88fe
GB_3838_2002_C001,GB_3838_2002,child,59,
GB_3838_2002_C002,GB_3838_2002,child,64,
GB_3838_2002_C003,GB_3838_2002,child,24,
GB_3838_2002_C004,GB_3838_2002,child,227,
GB_3838_2002_C005,GB_3838_2002,child,875,
GB_3838_2002_C006,GB_3838_2002,child,314,
GB_3838_2002_C007,GB_3838_2002,child,11,
GB_3838_2002_C008,GB_3838_2002,child,152,
GB_3838_2002_C009,GB_3838_2002,child,114,
GB_3838_2002_C010,GB_3838_2002,child,379,
GB_3838_2002_C011,GB_3838_2002,child,96,
GB_3838_2002_C012,GB_3838_2002,child,202,
GB_3838_2002_C013,GB_3838_2002,child,213,
GB_3838_2002_C014,GB_3838_2002,child,484,
GB_3838_2002_C015,GB_3838_2002,child,900,
GB_3838_2002_C016,GB_3838_2002,child,900,
GB_3838_2002_C017,GB_3838_2002,child,900,
GB_3838_2002_C018,GB_3838_2002,child,719,
GB_3838_2002_C019,GB_3838_2002,child,900,
GB_3838_2002_C020,GB_3838_2002,child,900,
GB_3838_2002_C021,GB_3838_2002,child,900,
GB_3838_2002_C022,GB_3838_2002,child,900,
GB_3838_2002_C023,GB_3838_2002,child,850,
GB_3838_2002_C024,GB_3838_2002,child,262,
GB_3838_2002_C025,GB_3838_2002,child,900,
GB_3838_2002_C026,GB_3838_2002,child,582,
GB_3838_2002_C027,GB_3838_2002,child,900,
GB_3838_2002_C028,GB_3838_2002,child,900,
GB_3838_2002_C029,GB_3838_2002,child,563,
GB_3838_2002_C030,GB_3838_2002,child,819,
GB_3838_2002_C031,GB_3838_2002,child,772,
GB_3838_2002_C032,GB_3838_2002,child,900,
GB_3838_2002_C033,GB_3838_2002,child,900,
GB_3838_2002_C034,GB_3838_2002,child,655,
GB_3838_2002_C035,GB_3838_2002,child,900,
GB_3838_2002_C036,GB_3838_2002,child,900,
GB_3838_2002_C037,GB_3838_2002,child,900,
GB_3838_2002_C038,GB_3838_2002,child,763,
GB_3838_2002_C039,GB_3838_2002,child,900,
GB_3838_2002_C040,GB_3838_2002,child,900,
GB_3838_2002_C041,GB_3838_2002,child,900,
GB_3838_2002_C042,GB_3838_2002,child,487,
GB_3838_2002_C043,GB_3838_2002,child,900,
GB_3838_2002_C044,GB_3838_2002,child,480,
