chunk_id,source_id,chunk_type,content_length,content_sha256
GB_12348_2008_P001,GB_12348_2008,parent,60,dccff235da98d452705db3862fcd87daf9267cd2069db27925c1cb6245cb0455
GB_12348_2008_P002,GB_12348_2008,parent,82,58f2d1f45fcba5244a6304f1936232cbe1568ba73938f6b3a67b9ce1e255d79a
GB_12348_2008_P003,GB_12348_2008,parent,37,bd6f1e27c3ded10dea29bb2c48fd9d2014c6b9b8c4a77a8ca79e3c68adf2ebbf
GB_12348_2008_P004,GB_12348_2008,parent,108,3611369b50f57eaec2daaf6991c8c4a413cfcf4815a02a257b7eb04e74b64f7a
GB_12348_2008_P005,GB_12348_2008,parent,109,5ae29c8bc1d7300524986d363f98bdc2129a15131c552fcea70698fe73695866
GB_12348_2008_P006,GB_12348_2008,parent,17,093aec598f35bf7dc8b110a5026ecde9d4f305dea897df033befaf2bceec1929
GB_12348_2008_P007,GB_12348_2008,parent,396,bcfec76539b6341880110c18f0e3947676f5043d6b25cdcf890a5d8ef31f342b
GB_12348_2008_P008,GB_12348_2008,parent,91,ad6b2e9af404da0b8760e1f587e37ab99d8684109b4ede5e29c5b9bf3b304f94
GB_12348_2008_P009,GB_12348_2008,parent,530,fa3d11eaf3420ba680e8a436b22b969f5ac1816cd32b88595675580f34ec13d7
GB_12348_2008_P010,GB_12348_2008,parent,16,ba82915d87a3a1bf98f6222be42791076fefd816670cc247161d4259bcfb76fc
GB_12348_2008_P011,GB_12348_2008,parent,102,dce8990bb44003df44f0f570f04d66df2114db4c1b63183d15cf7d632ceea9ba
GB_12348_2008_P012,GB_12348_2008,parent,197,d4fadeb6e481a263eb27c61234642a91cfe5c5e0cb9d350f00c828502399fcb4
GB_12348_2008_P013,GB_12348_2008,parent,34,00ae33a200ffe180a92950422653ed1083dca5f8c602c6ca6aeffaafa0e83999
GB_12348_2008_P014,GB_12348_2008,parent,95,82c6520567c81ddbbf9b96b4a7d03a6b16803e1957888a395a3475bbb1e58e9a
GB_12348_2008_P015,GB_12348_2008,parent,87,3c025c96cab9880b1a2fd05668329ebc0bb95804427b9284797ff600dcecdd5b
GB_12348_2008_P016,GB_12348_2008,parent,5,4079f25d01af111631cad57ff5a79e4c823ab0ee7a4a449bfefda203c7e2e8a3
GB_12348_2008_P017,GB_12348_2008,parent,371,a02509a5e0dc682a4c569f1b69294f352c2b936b76a71cf75458eec31ac0ead1
GB_12348_2008_P018,GB_12348_2008,parent,5,095c05ac017232e9d8a93dcb8404b1d7ac4c3d34030418ebe650c16464358dab
GB_12348_2008_P019,GB_12348_2008,parent,363,07009cca48f2d0c8c494b0110a7bafe5f1600ba43ad90eb4c4749e77f3d78317
GB_12348_2008_P020,GB_12348_2008,parent,81,c017ea8e226e901c490115770fa884e2d8f627c4fc08f890b869f4bd9eb5a15f
GB_12348_2008_P021,GB_12348_2008,parent,89,ddb3edfdc38921be3722e9b280212b86f0c364eba1c0754b4e4e29fa2347308a
GB_12348_2008_P022,GB_12348_2008,parent,99,4fdefb58ff3126b72e4e8013b9c4b1559b9f527dd2ce33315314d42bd992eb06
GB_12348_2008_P023,GB_12348_2008,parent,236,6347e430b6b311d400012503d91a1479026890f3cf214035baa8c17e4667123d
GB_12348_2008_P024,GB_12348_2008,parent,164,b4241a043ffefd88044dfa61069681ea5e855766c3f256bbffdf3144a4f2775c
GB_12348_2008_P025,GB_12348_2008,parent,12,ec642b2f947a9bbad5d0bf3b3370b6a15389f15cabf05ddfdcc3dc1e1bf27952
GB_12348_2008_P026,GB_12348_2008,parent,904,95ecaca62bacbf93f8b83274df61237c4011ea580af48a28e82f9bdb3c3b284d
GB_12348_2008_P027,GB_12348_2008,parent,2317,84eecf9d2fa8417cfef1b4bef7436851a726ca2dc043028b86bcd767090216bb
GB_12348_2008_P028,GB_12348_2008,parent,8,8c08b3191b74fc989dbca298009a847daaeecded46bb67a7e32846a6df47b8b7
GB_12348_2008_P029,GB_12348_2008,parent,341,a8b43010205b38836b97bfbdcd3da98afa4886375f929672b384b32838789686
GB_12348_2008_P030,GB_12348_2008,parent,148,a1e2d06f5d27fc5a292ccc6828fd6a40a2f5c6c2a611d2b3021f40746faedff7
GB_12348_2008_P031,GB_12348_2008,parent,697,9181c0ee366b24e0baa5995499af05519c8319cd904d515509144f3551412b21
GB_12348_2008_P032,GB_12348_2008,parent,155,7df4edafca02a31df840738c72bc65ad82b40a22a7908cafa5be540de85c34db
GB_12348_2008_P033,GB_12348_2008,parent,80,0c0a055e66f39887c4dfe50de51a3f2d50850b1f2346589ecf74f82690ed5925
GB_12348_2008_P034,GB_12348_2008,parent,168,a58710569fb19a972c38ae280d9c01492dcc3581e0f7671950570996f58eb16b
GB_12348_2008_P035,GB_12348_2008,parent,453,2efaf894a0ee5244f01a89a4b7d89a135bde18289ec8874d2b1f7fd78d74abde
GB_12348_2008_P036,GB_12348_2008,parent,89,f2e0b670e3c60dd7efa794a60c20a57d3f7b9d471155f699eb5920af927a0b33
GB_12348_2008_P037,GB_12348_2008,parent,44,118d10314425a1f354dca3c7b10728989b2c88d859e57ed07b5e730b7784cac3
GB_12348_2008_C001,GB_12348_2008,child,60,
GB_12348_2008_C002,GB_12348_2008,child,82,
GB_12348_2008_C003,GB_12348_2008,child,37,
GB_12348_2008_C004,GB_12348_2008,child,108,
GB_12348_2008_C005,GB_12348_2008,child,109,
