chunk_id,source_id,chunk_type,content_length,content_sha256
DB44_814_2010_P047,DB44_814_2010,parent,89,b98231faf47b4367e7bacc757d6faa139a4fb0427b2f511691e1721357263ac1
DB44_814_2010_P048,DB44_814_2010,parent,158,d5970dbb0a2180a7ce59c316ac6c23a1de24c8e341dea4ebdff357eb474045e4
DB44_814_2010_P049,DB44_814_2010,parent,152,fe40806d23707b64776b46f85a84ce4a5ec9f3dff65844c47d125e0e9209b529
DB44_814_2010_P050,DB44_814_2010,parent,128,ee2be2b0c431dc69bb9a47a20ba5108fd294a7caacd456064178916db483bb50
DB44_814_2010_P051,DB44_814_2010,parent,130,cd005f10e712eeb820d2fd95a5c25104ecef135cef00bd4f5c800cfa942dc4b3
DB44_814_2010_P052,DB44_814_2010,parent,15,ccb7fc915ea61a45e2bc542b72c8eef7e98ae92f6fba0d4fe8e76ba0d2a4897b
DB44_814_2010_P053,DB44_814_2010,parent,158,4b7bc21639ff3d5d387ffe26cda0143af58b70b156e33c7071dbd5b6f6e190f6
DB44_814_2010_P054,DB44_814_2010,parent,125,01f5c95ebfe22d5fa3de672297174dc6e9dd7a548ac3f2da5a1df38d333f4712
DB44_814_2010_P055,DB44_814_2010,parent,296,8f01a22839dafa3b4687df273e64745f720c5659e3f131130082b0233068857d
DB44_814_2010_P056,DB44_814_2010,parent,28,f757502e79b1cd578343b378ca7051d5db11282bb1cc28fef15814c648486376
DB44_814_2010_C001,DB44_814_2010,child,48,
DB44_814_2010_C002,DB44_814_2010,child,20,
DB44_814_2010_C003,DB44_814_2010,child,151,
DB44_814_2010_C004,DB44_814_2010,child,418,
DB44_814_2010_C005,DB44_814_2010,child,386,
DB44_814_2010_C006,DB44_814_2010,child,112,
DB44_814_2010_C007,DB44_814_2010,child,20,
DB44_814_2010_C008,DB44_814_2010,child,127,
DB44_814_2010_C009,DB44_814_2010,child,234,
DB44_814_2010_C010,DB44_814_2010,child,26,
DB44_814_2010_C011,DB44_814_2010,child,200,
DB44_814_2010_C012,DB44_814_2010,child,150,
DB44_814_2010_C013,DB44_814_2010,child,6,
DB44_814_2010_C014,DB44_814_2010,child,101,
DB44_814_2010_C015,DB44_814_2010,child,53,
DB44_814_2010_C016,DB44_814_2010,child,130,
DB44_814_2010_C017,DB44_814_2010,child,55,
