chunk_id,source_id,chunk_type,content_length,content_sha256
GB_37822_2019_P001,GB_37822_2019,parent,21,d4daf2b107298933cb56e02b6b80a15c75ecf982ba7619546fbeb1e1a9e432cc
GB_37822_2019_P002,GB_37822_2019,parent,38,e5099d94c60572296202ffd55ee2177df3222e8172784856e5ff2e24b322d9c7
GB_37822_2019_P003,GB_37822_2019,parent,17,44799c2a51b30da3cb29a385db311ebcae31f1eba60b164d15d03cceb14f240c
GB_37822_2019_P004,GB_37822_2019,parent,159,b6ede21dc304c4a385fcfe8111adaf1898e86202f4b46c9862a7e6292000dd69
GB_37822_2019_P005,GB_37822_2019,parent,344,7ba77678ef11ea0997ff0457df7a9f94f6f36b130ede9ef00838f0e1b10e5374
GB_37822_2019_P006,GB_37822_2019,parent,608,68e7b75c92721f39a26c416e941d676ff21fcb85fbc0b103a5531be866b7ce8c
GB_37822_2019_P007,GB_37822_2019,parent,17,44799c2a51b30da3cb29a385db311ebcae31f1eba60b164d15d03cceb14f240c
GB_37822_2019_P008,GB_37822_2019,parent,409,a5378f34ba1c912a058fc9fcd681d09aae05d92d784042b90e0cabf9e2ef4384
GB_37822_2019_P009,GB_37822_2019,parent,578,0880ac8c1061846569d8214654a35827f81a33ac7d2a69b632f7c9e4c9aa4da1
GB_37822_2019_P010,GB_37822_2019,parent,26,350810645d26e321dc2a941e9cf93a3030a19fabaaf0317724194696c4293b80
GB_37822_2019_P011,GB_37822_2019,parent,6,4f0fd64e16f715b6f7716bfa6cc4693b13fd7bf27005aa0873cc53130e10c2ad
GB_37822_2019_P012,GB_37822_2019,parent,157,76c1c66dd5b956b632ac68174448966230a2c8138a304931e679287cf3688b64
GB_37822_2019_P013,GB_37822_2019,parent,6,c49cc6c04fff6d3530f24617a2b006a0537f5a5a38c719c7eb7e79a5b3f6c7c6
GB_37822_2019_P014,GB_37822_2019,parent,162,769471f2ba34f36b9d8e0fef3c08fda2278c92ae6ebdcb9751274c95363f06e2
GB_37822_2019_P015,GB_37822_2019,parent,6,1caa692a510fc533704c39bf762598012aa112c4ce54a4ec4059d67b0af51e49
GB_37822_2019_P016,GB_37822_2019,parent,89,3ab37ae76bee7c769688e152442113568a1289a30b962bc01cf9bcde6401bc25
