chunk_id,source_id,chunk_type,content_length,content_sha256
GB_3096_2008_P001,GB_3096_2008,parent,17,842e69b6e7d231b15b26e76a4d131d1a583414e20e7f2435089d31ad2597b0c8
GB_3096_2008_P002,GB_3096_2008,parent,156,998ffe9cb151b2b9434a1896adc73cdeabdfa97330a140024f338e5e5ac8efef
GB_3096_2008_P003,GB_3096_2008,parent,9,6620d9251bb8d864858874e54a798f0bf025af316222e4f32eefd7c984d43e7b
GB_3096_2008_P004,GB_3096_2008,parent,116,6e550ff27fd6c49f454f901ef6bce0ef609572801dadb02fc70e52ed9b1a4122
GB_3096_2008_P005,GB_3096_2008,parent,19,e4f6eead37de303029f4b127ff95958dc2ef599cc7d6ddeeb2a5501ab8a0c922
GB_3096_2008_P006,GB_3096_2008,parent,460,8572a2ac73aa27ae9b654fef2459355956b277fa665f9fcbbb3953977b729a1e
GB_3096_2008_P007,GB_3096_2008,parent,524,b1994187fc6e9664b77534bc71a8e2ede24e0148824ea598be066e75f3222180
GB_3096_2008_P008,GB_3096_2008,parent,837,7f1b496345ee55573053f9a3ec9503d812f6cad58894f2093c52af8d0c835775
GB_3096_2008_P009,GB_3096_2008,parent,749,34068835014d47aa20a6702b708527efd69e77269ac09cea4075c9c9804e105f
GB_3096_2008_P010,GB_3096_2008,parent,10,621a2848e38e5cb3756ceaf348a01f0b0b36105a630b2b85b0fbe3b6d1899e23
GB_3096_2008_P011,GB_3096_2008,parent,107,17ef2a2dc18343b28205c886a4e7cf99d327844af905a9b711bed0c4a77f7a96
GB_3096_2008_P012,GB_3096_2008,parent,303,5a9abb896691df83f5e82f6bece2d0ccfb25141f6574c5a9f2c57f7206e5e612
GB_3096_2008_P013,GB_3096_2008,parent,37,33238f39e05330b49f439b58254a661ac8d90caa75f869470fa0b6869920a519
GB_3096_2008_P014,GB_3096_2008,parent,156,7f369e99140810b7a27cd6858d68f88bb34b1ef989c0b49e9886e3135a2ab7e1
GB_3096_2008_P015,GB_3096_2008,parent,552,1946b006efab8fc3e6cdef56eea53c35149e74a7d78c2593278235fff1672020
GB_3096_2008_P016,GB_3096_2008,parent,377,8b042884196a5ee3d70ad33bf958105d83a78350c2991dcf5af541300e526b56
GB_3096_2008_P017,GB_3096_2008,parent,259,69c092172ac2c832451ae2f8302a20a6762f4b1f4abea740c8c40c5ca457d719
GB_3096_2008_P018,GB_3096_2008,parent,8,d10ceb90a19d9994efd756e3e8db4948112c43554655342f847413531faaec95
GB_3096_2008_P019,GB_3096_2008,parent,147,20146e796b616a8fc38950d54813b62c0b76f13ac2472539e47d54b6cfbc3c6b
GB_3096_2008_P020,GB_3096_2008,parent,8,49131fa8792fe6f68d1da440dae047429993147cff024bd8f10b3dd6b77bea45
GB_3096_2008_P021,GB_3096_2008,parent,552,746e15c07fb961e495e63317338ca3376ac1ea293c6c4c31208d8b039c6ad704
GB_3096_2008_P022,GB_3096_2008,parent,8,ae54c8305875e5039e50750ae7325c7f37ae788757d3a10fa87bb27fec6542b4
GB_3096_2008_P023,GB_3096_2008,parent,153,79d7149eaaf996c94ec92cb62e41ff6eac08493e2a20f5f626d85d8646725a48
GB_3096_2008_P024,GB_3096_2008,parent,8,f8b959ca9ea8baf1a0cd8ced0450ea9be6ebf71e53726850ac86dce669266037
GB_3096_2008_P025,GB_3096_2008,parent,152,3f3a9de71fbe3ca2f7ebe7a6887298a4d83a627e98d4d62158a5bf7e53ce1405
GB_3096_2008_P026,GB_3096_2008,parent,8,62125ba475cf25c0ef639e2a4fbb528429badffcde0de4195ed5605872953cca
GB_3096_2008_P027,GB_3096_2008,parent,159,4985732202da10f7cf0055ab0f0ed478d97275d6cefe197f9566be16e710768a
GB_3096_2008_P028,GB_3096_2008,parent,8,2ce7ce0580f6e321f22ed20b10f18f7530574f9a75cb61f17e5d3cb989c32523
GB_3096_2008_P029,GB_3096_2008,parent,89,85cdb9ff1affe9a585917fcced3d87f7a70433f7d01a46a002527d44ee42729e
GB_3096_2008_P030,GB_3096_2008,parent,8,0c98912f56657327496fa0deb9e6da141cc2507bbda6d96bf6bc96b888977ed9
GB_3096_2008_P031,GB_3096_2008,parent,83,485b5fdd14623dd4b3e0519b58ca15d3d451a4afcd7621ed462bb1e01ad62d1b
GB_3096_2008_P032,GB_3096_2008,parent,488,9324782df1e881a3078df0fc0dc885a05fe0150a1a52de85891675ad6ce20d79
GB_3096_2008_P033,GB_3096_2008,parent,1485,4c38e8792d4b96f93ee5731fae8c4a78076b58f43b2eca4dd263ef92f8dd8870
GB_3096_2008_P034,GB_3096_2008,parent,24,1a3a043fa4b6b054652f884bf4880342b8fc364cad7adf8d14bb64b2892841d6
GB_3096_2008_P035,GB_3096_2008,parent,286,f5c9477dcdfc28cfe4358c6f7f0332a1367edb1db00ae314c312a35a91f517f4
GB_3096_2008_P036,GB_3096_2008,parent,377,13b40b4696222aea39083196315ccda186dd7e566330b310195ae7788157d05e
GB_3096_2008_P037,GB_3096_2008,parent,76,15f90f4bd0142ca581ff66c6179a03836b0f966d82211874978a8b462a83ce5f
GB_3096_2008_P038,GB_3096_2008,parent,113,01b6da2c38a565cd6cdc6888edccc40948a0d1b6a5c0bba7349caa5c42ecd391
GB_3096_2008_P039,GB_3096_2008,parent,272,bee2ab576069ab943a1781b5e1b6e2284f8f54c70c28379da218e5fb28a15a95
GB_3096_2008_P040,GB_3096_2008,parent,27,2f1e1c0f70aa8327dcb01ded53f7d1fca4f026dcf5cdd59519318eb2bdda27c0
GB_3096_2008_P041,GB_3096_2008,parent,162,5e0e6ece7b7d92d41f1c8820151fb576bee3a7593d440c0ffb16f082ed306f46
