chunk_id,source_id,chunk_type,content_length,content_sha256
GB_41616_2022_C019,GB_41616_2022,child,6,
GB_41616_2022_C020,GB_41616_2022,child,61,
GB_41616_2022_C021,GB_41616_2022,child,6,
GB_41616_2022_C022,GB_41616_2022,child,131,
GB_41616_2022_C023,GB_41616_2022,child,118,
GB_41616_2022_C024,GB_41616_2022,child,72,
GB_41616_2022_C025,GB_41616_2022,child,7,
GB_41616_2022_C026,GB_41616_2022,child,61,
GB_41616_2022_C027,GB_41616_2022,child,7,
GB_41616_2022_C028,GB_41616_2022,child,81,
GB_41616_2022_C029,GB_41616_2022,child,97,
GB_41616_2022_C030,GB_41616_2022,child,66,
GB_41616_2022_C031,GB_41616_2022,child,74,
GB_41616_2022_C032,GB_41616_2022,child,879,
GB_41616_2022_C033,GB_41616_2022,child,820,
GB_41616_2022_C034,GB_41616_2022,child,872,
GB_41616_2022_C035,GB_41616_2022,child,460,
GB_41616_2022_C036,GB_41616_2022,child,14,
GB_41616_2022_C037,GB_41616_2022,child,67,
GB_41616_2022_C038,GB_41616_2022,child,226,
GB_41616_2022_C039,GB_41616_2022,child,76,
GB_41616_2022_C040,GB_41616_2022,child,294,
GB_41616_2022_C041,GB_41616_2022,child,85,
GB_41616_2022_C042,GB_41616_2022,child,97,
GB_41616_2022_C043,GB_41616_2022,child,570,
GB_41616_2022_C044,GB_41616_2022,child,72,
GB_41616_2022_C045,GB_41616_2022,child,635,
GB_41616_2022_C046,GB_41616_2022,child,12,
GB_41616_2022_C047,GB_41616_2022,child,294,
GB_41616_2022_C048,GB_41616_2022,child,900,
GB_41616_2022_C049,GB_41616_2022,child,900,
GB_41616_2022_C050,GB_41616_2022,child,900,
GB_41616_2022_C051,GB_41616_2022,child,723,
GB_41616_2022_C052,GB_41616_2022,child,330,
GB_41616_2022_C053,GB_41616_2022,child,16,
GB_41616_2022_C054,GB_41616_2022,child,14,
GB_41616_2022_C055,GB_41616_2022,child,490,
GB_41616_2022_C056,GB_41616_2022,child,278,
